index;x;y;z
651;-0.687119;-0.339264;-0.641022
652;-0.686325;-0.342957;-0.641281
653;-0.684967;-0.345688;-0.633774
654;-0.679611;-0.338776;-0.644455
655;-0.694321;-0.345963;-0.658798
656;-0.691391;-0.343597;-0.633514
657;-0.695679;-0.342041;-0.638092
658;-0.686234;-0.331329;-0.632828
659;-0.690109;-0.335114;-0.635254
660;-0.696991;-0.338730;-0.625534
661;-0.684937;-0.330063;-0.634445
662;-0.686462;-0.334335;-0.639801
663;-0.695892;-0.339813;-0.648010
664;-0.687469;-0.336868;-0.638306
665;-0.700592;-0.334549;-0.649139
666;-0.684677;-0.335617;-0.642166
667;-0.671478;-0.329742;-0.643173
668;-0.696289;-0.345886;-0.650375
669;-0.683548;-0.341324;-0.644470
670;-0.684586;-0.335037;-0.646561
671;-0.687012;-0.338287;-0.651016
672;-0.676804;-0.331970;-0.646835
673;-0.676651;-0.328812;-0.654449
674;-0.684998;-0.329575;-0.650757
675;-0.683594;-0.328613;-0.646942
676;-0.675156;-0.322372;-0.637650
677;-0.686142;-0.328735;-0.650467
678;-0.684433;-0.328003;-0.651489
679;-0.697647;-0.331177;-0.641388
680;-0.687302;-0.335342;-0.660004
681;-0.677780;-0.338150;-0.642014
682;-0.668991;-0.330338;-0.658417
683;-0.659393;-0.334702;-0.710281
684;-0.519440;-0.241135;-0.775864
685;-0.414993;-0.283859;-0.866272
686;-0.280365;-0.133469;-0.945404
687;-0.226761;-0.066650;-1.010956
688;-0.120636;0.014755;-1.051468
689;-0.077698;-0.004166;-1.097153
690;-0.082596;-0.027283;-0.965240
691;-0.161545;0.011688;-0.921265
692;-0.115387;0.023804;-1.022354
693;-0.085068;0.004944;-0.797180
694;-0.078796;0.099579;-1.021194
695;-0.146271;0.198151;-1.059387
696;-0.061340;0.007843;-0.965805
697;-0.091568;-0.001892;-0.962921
