index;x;y;z
695;-1.393799;-0.015488;-0.254578
696;-0.688339;1.305267;-0.224304
697;-0.467361;1.688965;0.256805
698;-0.747452;1.171509;0.002533
699;-1.578796;0.769562;-0.044357
700;-4.461060;-2.650345;-1.029999
701;-2.897507;-3.385147;-1.908737
702;-0.125183;-2.030090;-0.342590
703;1.405487;-1.295944;-0.518723
704;1.514603;-1.016327;-0.502930
705;0.398392;-1.210236;-0.705383
706;-0.798065;-1.828278;-0.750793
707;-2.450012;-3.099411;-0.885162
708;-2.954514;-2.163910;-1.038681
709;-1.525787;0.261917;-0.310791
710;-0.348679;1.495346;-0.233734
711;-0.635178;1.744766;0.113678
712;-0.806732;1.159256;-0.067947
713;-1.773087;0.557831;0.205750
714;-3.829391;-2.150131;-0.905869
715;-3.180542;-3.383041;-1.714584
716;-0.663177;-1.900925;-0.605072
717;1.023026;-1.131699;-0.533310
718;1.323792;-0.998032;-0.617188
719;0.878281;-1.002853;-0.626831
720;-0.292542;-1.372284;-0.685867
721;-1.725433;-2.253479;-0.570923
722;-3.088852;-2.805878;-1.374420
