index;x;y;z
549;-0.503296;0.548355;0.294785
550;-0.186508;0.452728;0.289078
551;-0.271790;0.445404;-0.024506
552;-1.018219;0.932236;-0.090714
553;-1.309784;0.965240;-0.334015
554;-1.241379;0.842728;-0.316467
555;-1.425583;0.886841;-0.228073
556;-1.324020;0.811523;-0.230530
557;-1.421234;0.809799;-0.236328
558;-1.376968;0.797516;-0.253204
559;-1.449615;0.707993;-0.181549
560;-1.471054;0.650787;-0.180038
561;-1.279831;0.573105;-0.281189
562;-1.198486;0.572540;-0.332153
563;-1.084015;0.454041;-0.474869
564;-1.166656;0.492126;-0.633896
565;-1.143112;0.561050;-0.471146
566;-1.148895;0.730865;-0.343857
567;-1.213867;0.902817;-0.255630
568;-1.154419;0.938477;-0.218216
569;-1.159592;0.980469;-0.210632
570;-1.089340;0.937561;-0.184448
571;-1.008499;0.838257;-0.175751
572;-0.911438;0.730347;-0.156906
573;-0.800766;0.754242;-0.136841
574;-0.642029;0.689697;-0.071060
575;-0.500412;0.805359;0.086670
576;-0.455475;0.652023;-0.025055
577;-0.780014;0.901123;0.052933
578;-0.932434;0.877579;-0.018616
579;-1.023087;0.867325;-0.081726
580;-1.144760;0.939331;-0.185196
581;-1.330078;1.008972;-0.242035
582;-1.489487;1.001587;-0.232544
583;-1.567017;0.825455;-0.274414
584;-1.520477;0.635925;-0.275223
585;-1.424438;0.494263;-0.272324
586;-1.356018;0.404251;-0.281647
587;-1.284943;0.266449;-0.400681
588;-1.262695;0.404587;-0.394684
589;-1.245926;0.592987;-0.301346
590;-1.335083;0.833099;-0.256760
591;-1.305801;0.955383;-0.213181
592;-1.309402;1.072052;-0.196289
593;-1.302185;1.137527;-0.171158
594;-1.248856;1.071732;-0.195236
595;-1.039307;0.929794;-0.173508
596;-0.879868;0.859970;-0.154831
597;-0.662415;0.778442;-0.112152
598;-0.478271;0.899338;0.104660
599;-0.485458;0.791519;0.070709
600;-0.636520;0.921280;0.012085
601;-0.698578;0.814758;-0.082916
602;-0.843277;0.760590;-0.045303
603;-0.933777;0.820786;0.007004
604;-1.258743;1.086288;-0.031342
605;-1.547607;1.244568;-0.088577
606;-1.712875;1.203003;-0.287231
607;-1.738220;0.940994;-0.417145
608;-1.503693;0.707184;-0.319977
